"","id","chr","strand","gene_name","log2FoldChange","padj","group"
"856","FBgn0051669","chr2L","-","tRNA:Gln-CTG-2-5",-0.669704932210104,1.42514794481801e-07,"Autosome"
"857","FBgn0051674","chr2L","+","CG31674",-0.421834386264118,0.00367652134638995,"Autosome"
"858","FBgn0051694","chr2L","-","Ifrd1",0.307149731878326,0.00507570882266577,"Autosome"
"859","FBgn0051892","chr2L","-","tRNA:Asp-GTC-1-3",-0.734081506278289,8.2584560158126e-14,"Autosome"
"860","FBgn0051896","chr2L","+","tRNA:Asp-GTC-1-2",-0.544365167760414,5.40598838070453e-05,"Autosome"
"861","FBgn0051939","chr2L","-","tRNA:Gln-CTG-2-4",-0.862180457876031,0.000393735545017399,"Autosome"
"862","FBgn0051940","chr2L","-","tRNA:Gln-CTG-3-1",-0.514412611590311,6.71820303446516e-05,"Autosome"
"863","FBgn0051943","chr2L","+","tRNA:Gln-CTG-2-2",-0.635508680644287,1.38270278222809e-12,"Autosome"
"864","FBgn0051944","chr2L","+","tRNA:Gln-CTG-2-3",-0.854235370851449,7.63808554486328e-09,"Autosome"
"865","FBgn0051971","chr2L","+","tRNA:Asp-GTC-2-1",-0.441502829212461,1.5987043963627e-07,"Autosome"
"866","FBgn0051999","chr4","-","CG31999",-2.37050850399704,5.90820031652167e-45,"Autosome"
"867","FBgn0052026","chr3L","+","CG32026",-1.19574217724849,0.000623369362337046,"Autosome"
"868","FBgn0052062","chr3L","+","Rbfox1",-0.380665301832361,1.3712002500173e-05,"Autosome"
"869","FBgn0052085","chr3L","-","CG32085",0.88451533938522,0.00107761524662675,"Autosome"
"870","FBgn0052091","chr3L","+","CG32091",-1.00091495187197,7.73636625572682e-11,"Autosome"
"871","FBgn0052100","chr3L","+","CG32100",0.630775690519043,0.000236269696721988,"Autosome"
"872","FBgn0052127","chr3L","+","tRNA:Leu-CAA-2-2",-0.403412494222711,0.00833781799742745,"Autosome"
"873","FBgn0052173","chr3L","-","tRNA:Pro-CGG-2-2",-0.530388208611153,0.000375638922399745,"Autosome"
"874","FBgn0052190","chr3L","-","NUCB1",0.563083162498377,0.000139537012973596,"Autosome"
"875","FBgn0052191","chr3L","-","CG32191",1.17972384402299,0.00816654416554333,"Autosome"
"876","FBgn0052267","chr3L","-","CG32267",-0.491399049033564,0.00275981918425708,"Autosome"
"877","FBgn0052288","chr3L","+","tRNA:Cys-GCA-1-1",-0.431045243120962,0.00623373837493881,"Autosome"
"878","FBgn0052354","chr3L","-","CG32354",-1.34094135233335,3.42459659903707e-15,"Autosome"
"879","FBgn0052359","chr3L","-","tRNA:Leu-CAG-1-3",-0.648765672366556,3.19021492683244e-05,"Autosome"
"880","FBgn0052368","chr3L","+","lncRNA:CR32368",0.898268940369717,7.31465611788121e-16,"Autosome"
"881","FBgn0052420","chr3L","+","tRNA:Val-TAC-1-1",-0.384087546091271,0.00401831247818958,"Autosome"
"882","FBgn0052436","chr3L","+","CG32436",1.16019032608817,5.07949198375326e-05,"Autosome"
"883","FBgn0052440","chr3L","+","CG32440",3.1912784543804,1.02683971139955e-13,"Autosome"
"884","FBgn0052446","chr3L","+","Atox1",1.27063691096366,3.10745817105952e-05,"Autosome"
"885","FBgn0052449","chr3L","-","tRNA:Cys-GCA-4-1",-1.30882748540671,3.02611453143018e-05,"Autosome"
"886","FBgn0052476","chr3L","+","mthl14",0.903400422432983,0.000380814704855954,"Autosome"
"887","FBgn0052480","chr3L","+","tRNA:Ile-TAT-1-1",-0.314023620948102,0.00042907277468899,"Autosome"
"888","FBgn0052481","chr3L","+","tRNA:Ile-TAT-1-2",-0.429605932610974,0.00600590569623388,"Autosome"
"889","FBgn0052518","chrX","-","tRNA:Ile-AAT-2-1Psi",-0.826175414968342,1.05170495170203e-11,"chrX"
"890","FBgn0052520","chrX","-","tRNA:Tyr-GTA-1-1",-0.867152127775044,7.0388318861562e-07,"chrX"
"891","FBgn0052525","chrX","+","tRNA:Tyr-GTA-2-1",-0.944443513141371,0.000163609154880541,"chrX"
"892","FBgn0052533","chrX","-","CG32533",-0.873178518330471,4.83242720652286e-06,"chrX"
"893","FBgn0052582","chrX","+","lncRNA:CR32582",1.27888185032741,0.00582013507006181,"chrX"
"894","FBgn0052636","chrX","+","lncRNA:CR32636",0.925440178980428,5.16938367506545e-08,"chrX"
"895","FBgn0052647","chrX","-","CG32647",0.827839146214722,2.78425469826939e-17,"chrX"
"896","FBgn0052755","chrX","+","CG32755",1.02975560027846,0.00118985533762472,"chrX"
"897","FBgn0052843","chr2R","-","Dh31-R",-0.843650815132156,1.11935066129594e-06,"Autosome"
"898","FBgn0052865","chr3R","-","lncRNA:alphagamma-element:CR32865",-1.13382070189586,0.000632305927028078,"Autosome"
"899","FBgn0053056","chr3L","-","Targ2",0.91077328186897,1.45275522034859e-06,"Autosome"
"900","FBgn0053113","chr2L","-","Rtnl1",-0.263732425353703,0.00457828255437554,"Autosome"
"901","FBgn0053169","chr3L","+","CG33169",0.815507423023134,0.000147503364853318,"Autosome"
"902","FBgn0053170","chr3L","+","CG33170",0.815216336932723,6.76096955466597e-13,"Autosome"
"903","FBgn0053196","chr2L","-","dpy",0.292185808995794,0.0052495478279729,"Autosome"
"904","FBgn0053208","chr3R","-","Mical",-0.331302483519291,0.000607427848471381,"Autosome"
"905","FBgn0053217","chr3L","+","CG33217",-0.602735620967428,0.000675158826696304,"Autosome"
"906","FBgn0053460","chr2R","+","CG33460",-0.76658232702036,9.01110745427506e-06,"Autosome"
"907","FBgn0053462","chr2R","+","CG33462",-0.499501410441478,0.00529645191827934,"Autosome"
"908","FBgn0053474","chr2R","+","CG33474",-3.28292034588795,4.94097761618962e-06,"Autosome"
"909","FBgn0053508","chr2L","-","ppk13",1.47020811476916,0.0029007829535994,"Autosome"
"910","FBgn0053554","chr2R","-","Nipped-A",-0.365349586811036,0.0086059929873262,"Autosome"
"911","FBgn0053797","chr4","+","CR33797",-6.34114219244882,0.00207959083707957,"Autosome"
"912","FBgn0053798","chr2R","+","CG33798",-2.83094304476396,6.64440646287166e-05,"Autosome"
"913","FBgn0053926","chr3L","+","Srg3",1.61902259154793,1.2772898636397e-19,"Autosome"
"914","FBgn0058160","chr3L","+","CG40160",-7.05070510845708,5.06336534277636e-05,"Autosome"
"915","FBgn0058469","chrX","+","lncRNA:CR40469",-0.384923822565691,0.00235687179231104,"chrX"
"916","FBgn0058470","chr3L","-","CG40470",-3.3225628885817,1.2987561048116e-08,"Autosome"
"917","FBgn0062413","chrX","+","Ctr1A",0.527270492253017,3.69900739147831e-05,"chrX"
"918","FBgn0063449","chr2L","-","Uhg2",-0.416521261779623,0.00586835149958053,"Autosome"
"919","FBgn0063492","chr2R","+","GstE8",-0.590914109599906,2.9471293348547e-08,"Autosome"
"920","FBgn0063493","chr2R","+","GstE7",-0.56156134268215,0.00252805986145113,"Autosome"
"921","FBgn0063494","chr2R","+","GstE6",-0.605385166572967,6.54378329393654e-07,"Autosome"
"922","FBgn0063497","chr2R","+","GstE3",-0.656463706948303,2.98211508863246e-08,"Autosome"
"923","FBgn0063670","chr3L","-","CG40228",-0.492982812117216,0.000231442587873267,"Autosome"
"924","FBgn0063923","chr3L","+","Kaz1-ORFB",-0.740674595909258,0.00636872572940456,"Autosome"
"925","FBgn0064225","chr2L","-","RpL5",-0.584472887142172,8.52119370879104e-14,"Autosome"
"926","FBgn0065098","chr3R","-","RNaseMRP:RNA",-0.401014083973605,4.02483909151207e-05,"Autosome"
"927","FBgn0065099","chr3R","-","snRNA:7SKa",-0.436111675635074,5.84115443894434e-09,"Autosome"
"928","FBgn0067779","chr2L","+","dbr",-0.445332013465515,2.65534522471752e-05,"Autosome"
"929","FBgn0082582","chr3R","+","tmod",0.293554313873409,0.0028712688507668,"Autosome"
"930","FBgn0083068","chr3L","+","CG33947",0.802844117726407,0.0019463837895485,"Autosome"
"931","FBgn0083968","chr2L","+","CG34132",-0.823428895520696,1.27262039289545e-07,"Autosome"
"932","FBgn0083972","chr2L","+","CG34136",-0.67515582812354,1.53926586123827e-11,"Autosome"
"933","FBgn0085223","chr2R","+","CG34194",1.92273700287225,0.000412590136132097,"Autosome"
"934","FBgn0085249","chr2R","-","CG34220",0.844401141054365,2.55730221559093e-05,"Autosome"
"935","FBgn0085261","chr2R","-","CG34232",0.347600050505381,0.00147080064976134,"Autosome"
"936","FBgn0085382","chr3R","-","CG34353",-1.18871442495078,0.00105571803224458,"Autosome"
"937","FBgn0085384","chr3R","+","CG34355",-0.783565011684845,6.7596694216462e-08,"Autosome"
"938","FBgn0085397","chr2R","+","Fili",-0.69146753028497,6.06455342200725e-05,"Autosome"
"939","FBgn0085400","chr2R","-","side-V",-2.44860993702583,5.5320059797778e-36,"Autosome"
"940","FBgn0085405","chr3R","+","CG34376",-0.440899227575494,5.48065621521318e-05,"Autosome"
"941","FBgn0085407","chr2L","-","Pvf3",-0.710986439349357,3.30195388994999e-15,"Autosome"
"942","FBgn0085421","chr2R","-","Epac",0.688809636663441,0.00075302361684568,"Autosome"
"943","FBgn0085423","chr2L","-","GramD1B",0.387503564516924,0.000681428760969974,"Autosome"
"944","FBgn0085427","chr2L","+","CG34398",-2.9364950991191,2.17850322584796e-70,"Autosome"
"945","FBgn0085443","chrX","-","spri",-0.284099725957442,0.000405201746467187,"chrX"
"946","FBgn0085446","chrX","+","CG34417",-0.613191376474551,0.000118897226790792,"chrX"
"947","FBgn0085465","chr3R","+","CG34436",-5.09883290933939,3.41879838128852e-16,"Autosome"
"948","FBgn0085466","chr3R","+","CG34437",-5.0593199304631,7.6612370184598e-52,"Autosome"
"949","FBgn0085786","chr2R","-","CR41501",-2.47598164018362,6.78382536841569e-10,"Autosome"
"950","FBgn0085813","chrX","+","18SrRNA-Psi:CR41602",2.64581073980383,8.12637430031432e-25,"chrX"
"951","FBgn0086074","chr3L","+","snoRNA:Me18S-A1806",-0.856074669786661,2.52182146305598e-07,"Autosome"
"952","FBgn0086129","chr2R","+","snama",0.440820587184771,0.000225115771910016,"Autosome"
"953","FBgn0086357","chr2L","-","Sec61alpha",-0.277971220655888,0.00456512085271382,"Autosome"
"954","FBgn0086371","chr3R","-","Elp6",-0.583042651894312,0.000248102326993493,"Autosome"
"955","FBgn0086443","chr2L","-","AsnRS",-0.64878045401494,9.14771679894526e-17,"Autosome"
"956","FBgn0086445","chr2L","+","l(2)37Cd",-0.484165090858384,0.000255158594341952,"Autosome"
"957","FBgn0086446","chr2L","+","DCTN6-p27",-0.522762115833987,0.000291732758637807,"Autosome"
"958","FBgn0086447","chr2L","-","Polr1D",-0.473750078063041,0.00257857015377206,"Autosome"
"959","FBgn0086450","chrX","-","su(r)",-0.400655575442332,0.00712785064390025,"chrX"
"960","FBgn0086472","chr3R","-","RpS25",-0.574423765364704,1.27262039289545e-07,"Autosome"
"961","FBgn0086604","chr2R","+","side-VIII",-1.8814374670934,0.00225942121415329,"Autosome"
"962","FBgn0086655","chr2R","+","jing",0.288256384891396,0.00486601493667965,"Autosome"
"963","FBgn0086659","chr2R","-","snoRNA:Psi18S-176",-0.354608108563334,5.44311219054865e-05,"Autosome"
"964","FBgn0086661","chr3L","-","snoRNA:Psi28S-2566",1.16643437529403,8.49940040594558e-12,"Autosome"
"965","FBgn0086667","chrX","-","snoRNA:Psi28S-3342",-0.629839372263711,4.72174763143848e-13,"chrX"
"966","FBgn0086670","chr3L","+","snoRNA:Psi28S-2622",-0.573281384714123,6.27497048474831e-07,"Autosome"
"967","FBgn0086679","chr3R","-","p",-0.371966356322406,0.00486024785686059,"Autosome"
"968","FBgn0086686","chr3R","-","l(3)L1231",-0.369455376676032,0.000483724907410598,"Autosome"
"969","FBgn0086687","chr3R","+","Desat1",-0.32396215005109,0.000435357617058968,"Autosome"
"970","FBgn0086693","chrX","+","iav",0.63780549199522,0.0078664893859185,"chrX"
"971","FBgn0086708","chr3L","+","stv",0.810310321629245,2.97554571231953e-09,"Autosome"
"972","FBgn0086906","chr3L","-","sls",0.837526669594091,0.000498215221736248,"Autosome"
"973","FBgn0087007","chr3L","-","bbg",0.666039867997926,9.95354389205689e-07,"Autosome"
"974","FBgn0243486","chr2L","+","rdo",-3.92140380864122,5.44311219054865e-05,"Autosome"
"975","FBgn0243512","chr3R","+","puc",-0.406862326980868,6.82733628572462e-06,"Autosome"
"976","FBgn0243513","chr2L","-","cnir",0.78454319053054,1.64656628625236e-05,"Autosome"
"977","FBgn0243514","chr3R","-","eater",-1.30728145601473,2.1272864179533e-19,"Autosome"
"978","FBgn0250786","chr2L","-","Chd1",0.475577346291326,1.47726150894525e-07,"Autosome"
"979","FBgn0250789","chr3L","-","alpha-Spec",-0.478431417915105,0.000224165185440039,"Autosome"
"980","FBgn0259173","chr3L","-","corn",-0.962552709742631,2.45206835890977e-11,"Autosome"
"981","FBgn0259224","chr3L","+","CG42324",-2.11710898404373,3.88502020479548e-83,"Autosome"
"982","FBgn0259228","chrX","-","C3G",0.500193594386385,1.23858580871351e-06,"chrX"
"983","FBgn0259233","chr3R","+","CG42331",0.625583378665009,0.000512930909734086,"Autosome"
"984","FBgn0259481","chr3L","-","Mob2",-0.371325066407376,0.00016944810741196,"Autosome"
"985","FBgn0259683","chr2L","-","Ir40a",-1.32852171572196,6.88394579628354e-05,"Autosome"
"986","FBgn0259714","chr2L","-","DIP-epsilon",-0.743279154025096,1.32727740118675e-15,"Autosome"
"987","FBgn0259715","chr2L","-","CG42369",-2.4045380138459,1.23028674507844e-12,"Autosome"
"988","FBgn0259716","chr2L","-","Nepl6",-2.39663541257689,0.000653217789263198,"Autosome"
"989","FBgn0259735","chr2L","+","mtgo",-0.280715777482712,0.00097685383786778,"Autosome"
"990","FBgn0259740","chr3R","+","CG42394",-0.888313008844058,1.22120262229695e-16,"Autosome"
"991","FBgn0259821","chr3R","+","CG42402",-1.52499397121866,0.000519600485921952,"Autosome"
"992","FBgn0259834","chrX","-","out",0.388929478844984,0.000287452279325118,"chrX"
"993","FBgn0259938","chr3R","+","cwo",-0.459336429784703,7.71970286027093e-10,"Autosome"
"994","FBgn0259978","chr2R","+","vlc",0.356574881308091,0.000739370595574045,"Autosome"
"995","FBgn0259994","chrX","-","OtopLa",3.28017279503993,6.75104240089354e-41,"chrX"
"996","FBgn0260632","chr2L","-","dl",-0.289216160746704,0.00209146796888856,"Autosome"
"997","FBgn0260639","chr2L","+","gammaTub23C",0.481839259106816,0.00418008192073677,"Autosome"
"998","FBgn0260745","chr3R","-","mfas",-0.665342235257796,4.27186114992092e-11,"Autosome"
"999","FBgn0260746","chr3R","+","Ect3",-0.417390221727347,3.5715663307455e-06,"Autosome"
"1000","FBgn0260748","chrX","+","CG5004",-0.38572634079506,5.00060431264602e-05,"chrX"
"1001","FBgn0260768","chr2R","+","CG42566",-0.757588419519855,1.69502962880769e-07,"Autosome"
"1002","FBgn0260817","chr2L","+","gkt",1.03911105151542,2.84624528149196e-05,"Autosome"
"1003","FBgn0260855","chrX","+","Sec22",0.573258791475181,3.27403911652373e-05,"chrX"
"1004","FBgn0260943","chr3L","-","Rbp6",0.612325982567845,0.00424218794281558,"Autosome"
"1005","FBgn0260960","chr3L","-","Baldspot",-0.27859345600906,0.00136110657852383,"Autosome"
"1006","FBgn0260962","chr3R","+","pic",-0.824332964819675,8.95996932639257e-13,"Autosome"
"1007","FBgn0260990","chr3R","+","yata",0.446248420714875,1.33458290132739e-05,"Autosome"
"1008","FBgn0261041","chr2R","+","stj",0.620347511680543,1.77750100590284e-05,"Autosome"
"1009","FBgn0261053","chr3R","+","Cad86C",-0.806159263268089,7.0631994414501e-07,"Autosome"
"1010","FBgn0261089","chr2L","+","Sytalpha",-2.57454401476396,2.2642527392904e-10,"Autosome"
"1011","FBgn0261243","chr3L","+","Psa",0.471498753455967,0.000211238662148924,"Autosome"
"1012","FBgn0261258","chr3L","+","rgn",0.275968396174371,0.00380137803944944,"Autosome"
"1013","FBgn0261260","chrX","-","mgl",-0.590176954881246,3.41692086416793e-08,"chrX"
"1014","FBgn0261341","chr3L","-","verm",-1.31411920398431,0.00209080317454118,"Autosome"
"1015","FBgn0261461","chrX","-","RhoGAP18B",-0.518158502794652,3.57918192799186e-12,"chrX"
"1016","FBgn0261479","chr3R","-","nero",0.336822679827872,0.00997565974018517,"Autosome"
"1017","FBgn0261552","chr3R","+","ps",-0.41201173581188,7.26874956441474e-08,"Autosome"
"1018","FBgn0261563","chr2L","+","wb",0.363677405265883,0.00181036533758338,"Autosome"
"1019","FBgn0261565","chr3L","+","Lmpt",0.328887677735031,0.000164087970706639,"Autosome"
"1020","FBgn0261570","chrX","+","raskol",-0.475059783592148,6.86716794279531e-10,"chrX"
"1021","FBgn0261586","chr2L","+","lncRNA:CR42696",-3.70023821634151,0.00144599851229118,"Autosome"
"1022","FBgn0261588","chr2R","+","pdm3",-1.10212489753387,2.07775239791945e-11,"Autosome"
"1023","FBgn0261599","chr3R","+","RpS29",-0.317369774354826,0.00564543503081978,"Autosome"
"1024","FBgn0261602","chr3L","+","RpL8",-0.438176709850681,3.44056646533119e-07,"Autosome"
"1025","FBgn0261673","chr2R","-","nemy",0.669444720184568,1.90591466868644e-15,"Autosome"
"1026","FBgn0261674","chr3L","+","CG42709",-0.343772192594371,0.000939406981796763,"Autosome"
"1027","FBgn0261703","chrX","+","gce",-0.455089684633658,0.000453756145943615,"chrX"
"1028","FBgn0261705","chr2R","-","CG42741",-1.57887991081154,8.5664725991276e-05,"Autosome"
"1029","FBgn0261800","chr2L","+","LanB1",-0.419930888153721,0.00161556075382792,"Autosome"
"1030","FBgn0261802","chr2L","+","CG42748",-0.54770195306038,7.41581984458033e-09,"Autosome"
"1031","FBgn0261823","chr2R","+","Asx",-0.526836705029155,2.13802324152345e-06,"Autosome"
"1032","FBgn0261836","chr2L","+","Msp300",-0.311183117046074,3.57422475691095e-05,"Autosome"
"1033","FBgn0261859","chr3R","-","CG42788",-0.249436980036635,0.00461003484100293,"Autosome"
"1034","FBgn0261953","chr3L","+","TfAP-2",1.34397639558281,0.000412936697685556,"Autosome"
"1035","FBgn0262081","chr3R","-","Csk",-0.56505329314981,3.41320744276019e-09,"Autosome"
"1036","FBgn0262112","chr3R","+","sro",0.594253334656198,1.72777739469678e-05,"Autosome"
"1037","FBgn0262126","chr2L","-","Sec24CD",-0.387907224687124,0.0080224455235147,"Autosome"
"1038","FBgn0262160","chr2L","-","CG9932",-0.495076957022313,2.93418417029363e-09,"Autosome"
"1039","FBgn0262169","chr2R","+","magu",0.714917560064391,4.13463279271601e-08,"Autosome"
"1040","FBgn0262352","chr2L","+","CG43050",1.6976632489787,0.0055918925407399,"Autosome"
"1041","FBgn0262509","chr3L","+","nrm",-1.52117218510155,2.97317259272486e-05,"Autosome"
"1042","FBgn0262519","chr3L","-","Mi-2",0.390593840150684,0.00242892705746393,"Autosome"
"1043","FBgn0262570","chr2R","-","CG43110",1.35225714033649,2.65035808903384e-07,"Autosome"
"1044","FBgn0262587","chr3R","-","CG43124",-2.57757715521069,0.000123354616431818,"Autosome"
"1045","FBgn0262614","chr3R","-","pyd",-0.383222187707942,2.30848879374675e-07,"Autosome"
"1046","FBgn0262617","chr3R","+","Nuak",-0.42942359933986,1.49160857171577e-07,"Autosome"
"1047","FBgn0262732","chr3L","+","mbf1",0.430883919331842,0.000276597896675442,"Autosome"
"1048","FBgn0262808","chr3R","+","CG43179",-1.62658591952931,0.000139537012973596,"Autosome"
"1049","FBgn0262945","chrX","-","lncRNA:CR43264",-0.694575658283674,1.56084679531753e-06,"chrX"
"1050","FBgn0262970","chr2R","-","CR43281",0.782007780864683,0.00980608649993531,"Autosome"
"1051","FBgn0262983","chr3R","-","CG43291",-2.63527350194947,7.03478206945354e-08,"Autosome"
"1052","FBgn0262986","chr3L","+","CG43294",-4.725090294515,0.00112292575017599,"Autosome"
"1053","FBgn0263029","chr2R","+","CG43324",1.80049076197319,0.00817721160443519,"Autosome"
"1054","FBgn0263220","chrX","-","Hk",0.993142558300272,2.60037850884142e-05,"chrX"
"1055","FBgn0263231","chr3R","-","bel",-0.405927607372105,0.0010052891691941,"Autosome"
"1056","FBgn0263236","chr3R","-","SP1029",-0.569654517638305,2.32416549504553e-06,"Autosome"
"1057","FBgn0263240","chr2R","-","Coop",-0.431002130308495,0.00110211405863489,"Autosome"
"1058","FBgn0263256","chr2L","+","CG43394",-0.593587057204742,0.000714633683795145,"Autosome"
"1059","FBgn0263258","chrX","-","chas",-0.656475023311804,1.73523088720145e-05,"chrX"
"1060","FBgn0263260","chr2R","-","sel",0.549276082212657,4.65897058659597e-05,"Autosome"
"1061","FBgn0263316","chr3R","+","Mrp4",-0.353102816174807,0.000501486208811769,"Autosome"
"1062","FBgn0263400","chr3R","-","CG43446",-2.29479490535233,2.03359048943256e-10,"Autosome"
"1063","FBgn0263413","chr3R","+","lncRNA:CR43459",-0.430048115418286,2.41667700318677e-08,"Autosome"
"1064","FBgn0263462","chr2R","+","snoRNA:Dek-a",-0.366676790827802,0.000143314591461616,"Autosome"
"1065","FBgn0263464","chr2R","-","snoRNA:hts-a",-1.21632425996433,0.00191918837152393,"Autosome"
"1066","FBgn0263489","chr2L","+","lncRNA:CR43604",-0.425084360011069,0.000163507701812124,"Autosome"
"1067","FBgn0263490","chr3R","+","mld",-0.995016636964077,7.34298482245089e-28,"Autosome"
"1068","FBgn0263705","chrX","+","Myo10A",-2.57937113074746,1.04720232842933e-17,"chrX"
"1069","FBgn0263776","chr3L","-","CG43693",-1.28817896023161,0.00800806405032894,"Autosome"
"1070","FBgn0263839","chr3L","+","sncRNA:CR43701",-0.491641640406904,6.03219591566058e-05,"Autosome"
"1071","FBgn0263847","chr2L","+","snRNA:LU",0.336406047382186,0.00554178266774654,"Autosome"
"1072","FBgn0263930","chr3L","+","dally",-0.466764000301524,0.000449527634460397,"Autosome"
"1073","FBgn0263968","chrX","+","nonC",0.571955872576438,5.87569367773949e-05,"chrX"
"1074","FBgn0263977","chr3R","+","Tim17b",-0.523331508128731,0.00142897744046301,"Autosome"
"1075","FBgn0263993","chrX","+","CG43736",0.319713113902795,0.00096568943431161,"chrX"
"1076","FBgn0263995","chr3R","+","cpo",-0.404322197423561,0.00623373837493881,"Autosome"
"1077","FBgn0264266","chr2L","+","lncRNA:CR43766",2.9238213554168,0.00156277714908014,"Autosome"
"1078","FBgn0264270","chrX","-","Sxl",0.404281145456624,0.00010055545165977,"chrX"
"1079","FBgn0264272","chr3L","+","mwh",-0.914071460565446,1.67741953921172e-08,"Autosome"
"1080","FBgn0264273","chr2R","+","Sema2b",-1.45176656809748,1.91588213259419e-06,"Autosome"
"1081","FBgn0264310","chr3L","-","lncRNA:CR43785",1.65661593192662,6.27474660781869e-20,"Autosome"
"1082","FBgn0264324","chr3R","+","spg",-0.535943090868102,5.10357721972574e-07,"Autosome"
"1083","FBgn0264343","chr2L","+","CG43799",-1.98724527321157,1.56084679531753e-06,"Autosome"
"1084","FBgn0264437","chr2L","-","lncRNA:CR43855",-1.36239102820524,0.00627891767111102,"Autosome"
"1085","FBgn0264439","chr2L","+","lncRNA:CR43857",-0.33092814785389,0.000146437748161806,"Autosome"
"1086","FBgn0264449","chrX","-","CG43867",0.550843139770058,0.00111526016649251,"chrX"
"1087","FBgn0264494","chr2L","+","CG17646",-0.473274139454531,1.80394325613656e-06,"Autosome"
"1088","FBgn0264561","chr3L","-","Glg1",0.483469047747925,0.00064850822022639,"Autosome"
"1089","FBgn0264569","chr3L","-","lncRNA:CR43941",-3.38030675063337,1.1693774709794e-06,"Autosome"
"1090","FBgn0264695","chr2L","+","Mhc",-1.92781686132246,0.00974676869131343,"Autosome"
"1091","FBgn0264699","chr3L","+","CG43968",-1.32484232402983,0.000728215310140148,"Autosome"
"1092","FBgn0264753","chr2R","-","Rgk1",-0.813724433554864,8.78227849586357e-14,"Autosome"
"1093","FBgn0264776","chr3R","-","CG44014",-1.03715707426677,1.65255491790728e-10,"Autosome"
"1094","FBgn0264785","chr3R","+","Hph",0.436722927595572,0.00047237795364815,"Autosome"
"1095","FBgn0264816","chr3R","+","koko",0.627860573273093,0.00334795324868812,"Autosome"
"1096","FBgn0264867","chr2L","+","lncRNA:CR44058",1.57790166198696,2.85007868952471e-06,"Autosome"
"1097","FBgn0264894","chr2L","+","CG44085",0.349192190504867,0.00104039738031038,"Autosome"
"1098","FBgn0264895","chr2L","-","RapGAP1",-0.365410356306552,0.00121022147981086,"Autosome"
"1099","FBgn0264904","chr3R","+","asRNA:CR44095",-1.06606885891911,0.00138157985028008,"Autosome"
"1100","FBgn0264956","chr2R","+","lncRNA:CR44125",1.50450572076334,2.30534528982872e-06,"Autosome"
"1101","FBgn0264958","chr2R","-","lncRNA:CR44127",1.91205839483431,2.37510293547214e-11,"Autosome"
"1102","FBgn0264962","chr2R","-","Pcf11",-0.258269220106087,0.00792079508093089,"Autosome"
"1103","FBgn0264979","chr2L","+","CG4267",-0.6984348354022,3.57918192799186e-12,"Autosome"
"1104","FBgn0264987","chr3R","+","lncRNA:CR44138",-1.1999518323303,6.32619885219014e-08,"Autosome"
"1105","FBgn0265160","chr3R","-","lncRNA:CR44229",-6.92262859380785,7.87873119778233e-05,"Autosome"
"1106","FBgn0265180","chr2R","+","CG44245",2.69951309097039,1.06901310687309e-08,"Autosome"
"1107","FBgn0265191","chr2R","+","Gyg",2.3818887063456,1.67741953921172e-08,"Autosome"
"1108","FBgn0265194","chr2R","-","Trpm",-0.295141364587262,0.000753473171184306,"Autosome"
"1109","FBgn0265271","chr3R","+","CG14717",-0.49322709554125,0.00469764699156405,"Autosome"
"1110","FBgn0265301","chr2R","+","lncRNA:CR44274",2.25894120445597,3.29441983824272e-16,"Autosome"
"1111","FBgn0265303","chr2R","-","lncRNA:CR44276",-1.58910866670056,0.00691793618599925,"Autosome"
"1112","FBgn0265372","chr2R","-","lncRNA:CR44313",-1.17030037607197,3.65151214599193e-05,"Autosome"
"1113","FBgn0265413","chrX","-","CG44325",-0.349342664893953,0.00748015547082325,"chrX"
"1114","FBgn0265487","chr2R","+","mbl",-0.377605816779364,0.000231517127140784,"Autosome"
"1115","FBgn0265497","chr2R","+","lncRNA:CR44366",1.42988330500157,3.99313292370454e-15,"Autosome"
"1116","FBgn0265525","chr2R","-","asRNA:CR44375",-0.658870471303142,7.44625100944277e-06,"Autosome"
"1117","FBgn0265575","chrX","-","yin",0.533821990994305,1.41460605384293e-07,"chrX"
"1118","FBgn0265576","chr2R","-","CG44403",-0.485993090434486,2.49403578765281e-07,"Autosome"
"1119","FBgn0265713","chr3L","-","lncRNA:CR44520",6.05383023578739,0.00468941127856191,"Autosome"
"1120","FBgn0265717","chrX","+","lncRNA:CR44524",-3.54661417731093,8.32881733257538e-17,"chrX"
"1121","FBgn0265767","chrX","+","zyd",1.86125691061634,8.80591534676713e-09,"chrX"
"1122","FBgn0265822","chr2L","-","lncRNA:CR44611",-1.01431857246409,7.67201046793163e-07,"Autosome"
"1123","FBgn0265912","chr2L","+","lncRNA:CR44701",1.57082952461561,0.000328754025420607,"Autosome"
"1124","FBgn0265977","chr2R","-","lncRNA:CR44756",-0.587565976585299,0.00864101572822333,"Autosome"
"1125","FBgn0265991","chr2R","-","Zasp52",0.472821495846335,1.14693430295762e-07,"Autosome"
"1126","FBgn0265993","chr2L","+","lncRNA:CR44768",0.317050924069948,0.000428055971304009,"Autosome"
"1127","FBgn0266064","chr3R","-","Glys",0.299288026815021,0.0071986811451437,"Autosome"
"1128","FBgn0266083","chr2R","+","ocm",0.574708294707741,8.07813667920246e-09,"Autosome"
"1129","FBgn0266084","chr3L","+","Fhos",0.531040535550545,2.93014898787718e-11,"Autosome"
"1130","FBgn0266100","chr3L","-","CG44837",-1.46531105040587,0.000616923636237206,"Autosome"
